1975	6	8	0.307477	-0.606030	3	0.6795660
1975	6	9	0.566792	-0.674900	3	0.8813270
1975	6	10	0.694809	-0.421200	4	0.8125100
1975	6	11	0.688213	-0.190680	4	0.7141410
1975	6	12	0.488018	-0.031878	4	0.4890580
1975	6	13	0.429141	-0.074652	4	0.4355860
1975	6	14	0.618515	-0.013373	4	0.6186590
1975	6	15	0.798733	-0.007933	4	0.7987720
1975	6	16	1.006580	-0.140380	4	1.0163300
1975	6	17	1.282690	-0.093678	4	1.2861100
1975	6	18	1.745990	-0.073331	4	1.7475200
1975	6	19	2.129920	0.289836	5	2.1495500
1975	6	20	2.027690	0.684291	5	2.1400399
1975	6	21	1.851670	0.829116	5	2.0288200
1975	6	22	1.401160	1.243760	5	1.8735501
1975	6	23	1.406030	1.571540	6	2.1087101
1975	6	24	1.756110	1.839210	6	2.5429499
1975	6	25	1.547570	1.467180	5	2.1325099
1975	6	26	0.935049	1.361440	6	1.6516200
1975	6	27	0.092507	1.479720	6	1.4826100
1975	6	28	-0.635290	1.687720	7	1.8033299
1975	6	29	-1.092720	1.740020	7	2.0546801
1975	6	30	-1.520320	1.563600	7	2.1808801
1975	7	1	-2.017450	1.332030	8	2.4175301
1975	7	2	-2.153550	1.226660	8	2.4784000
1975	7	3	-1.998590	1.042550	8	2.2541699
1975	7	4	-1.847910	0.878393	8	2.0460601
1975	7	5	-1.953890	0.647205	8	2.0582900
1975	7	6	-2.082830	0.331270	8	2.1090100
1975	7	7	-2.006460	0.102029	8	2.0090499
1975	7	8	-1.734320	-0.359850	1	1.7712600
1975	7	9	-1.531660	-0.675610	1	1.6740500
1975	7	10	-1.385630	-0.783830	1	1.5919700
1975	7	11	-1.250650	-0.776470	1	1.4720800
1975	7	12	-0.785180	-1.026010	2	1.2919800
1975	7	13	-0.658870	-0.992300	2	1.1911300
1975	7	14	-0.625940	-1.130980	2	1.2926300
1975	7	15	-0.433630	-1.000960	2	1.0908500
